"Drift.Time..days.","Alt2b_87_H","Column1","Column2","Alt2b_87_M","Column3","Column4","Alt2b_87_L","Column5","Column6","Alt2b_11_H","Column7","Column8","Alt2b_11_M","Column9","Column10","Alt2b_11_L","Column11","Column12","Alt2b_98_H","Column13","Column14","Alt2b_98_M","Column15","Column16","Alt2b_98_L","Column17","Column18","Alt2b_85_H","Column19","Column20","Alt2b_85_M","Column21","Column22","Alt2b_85_L","Column23","Column24","Alt2b_83_HP","Column25","Column26","Alt2b_84_M","Column27","Column28","Alt2b_83_LF","Column29","Column30","Alt2b_83_H","Column31","Column32","Alt2b_83_M","Column33","Column34","Alt2b_83_L","Column35","Column36","Alt2b_80_H","Column37","Column38","Alt2b_80_M","Column39","Column40","Alt2b_80_L","Column41","Column42","Alt2b_75_H","Column43","Column44","Alt2b_75_M","Column45","Column46","Alt2b_75_L","Column47","Column48","Alt2b_68_H","Column49","Column50","Alt2b_68_M","Column51","Column52","Alt2b_68_L","Column53","Column54"
NA,"ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained"
6,"3.32709432841356","140.64729622933","0.99088568852515","3.28049248245366","136.69319355884","0.99088568852515","3.22684110422367","132.266477089839","0.99088568852515","3.61003066832618","152.470334753167","0.232187088249694","3.45142082158871","144.825415177161","0.232187088249694","3.45140132565487","144.82525366304","0.232195823220896","3.83120066448362","166.281948817501","0.880327332918425","3.9897801913924","166.476242558878","0.880327332918425","3.79528497632747","164.455086417437","0.881440144505769","3.79522954299639","151.716321470759","0.38361598304498","3.73258072432286","146.956828300089","0.38361598304498","3.65944768959694","141.397635264134","0.38361598304498","3.22284555483549","136.642683408495","0.955017084907551","2.67053384949444","111.075599328074","0.889450497029565","3.35965482963889","133.582449407685","0.955017084907551","3.31110751012586","137.379978572672","0.954914189181797","3.46121325082299","137.104341957246","0.954914189181797","3.36895800717188","136.329722357239","0.955017084907551","3.87493992980546","165.103466406758","0.553618179821994","3.78061448840058","160.651970681697","0.553618179821994","3.67204931919433","155.512488257253","0.553618179821994","4.01951775981987","163.354632076057","0.844989508470304","3.91953529928159","157.479819258974","0.844989508470304","3.79163860181685","149.999844484429","0.844989508470304","3.60106841143649","138.976916488572","0.686015532470605","3.65944768959694","141.397635264134","0.38361598304498","2.42588390181191","103.161169738808","0.933804521293187"
6.125,"3.44256459253384","144.089860821864","0.983137359830017","3.39752019083959","140.09071374968","0.983137359830017","3.34561804561305","135.612095135452","0.983137359830017","3.62883973131251","156.09917448448","0.179219992869216","3.47189001033535","148.297305187497","0.179219992869216","3.47186565107658","148.297119314116","0.17922779482215","3.89364684834207","170.175595665843","0.802753702442447","4.04599143929525","170.522233998173","0.802753702442447","3.85075982271516","168.305846240152","0.804160464062448","3.8981924211226","155.614513891882","0.265820553381708","3.83842623604084","150.79525453613","0.265820553381708","3.76859759780909","145.166232861943","0.265820553381708","3.29100993652855","139.933693345024","0.916679211751156","2.63930664693028","113.714905975004","0.822002278756697","3.42127361787696","137.003723025562","0.916679211751156","3.38054498846746","140.760523561139","0.916534244290691","3.52353501571214","140.627876972959","0.916534244290691","3.4301408470982","139.759863204338","0.916679211751156","3.97624631925808","169.079712726016","0.429419437490793","3.88583257325986","164.537803254956","0.429419437490793","3.78167096788522","159.294159225138","0.429419437490793","4.04349917756189","167.398131253619","0.796251803118704","3.94540993299727","161.425229191971","0.796251803118704","3.81981469752321","153.819659181952","0.796251803118704","3.66702164236362","142.643938130935","0.576390163543745","3.76859759780909","145.166232861943","0.265820553381708","2.40636325140872","105.567532990216","0.880468008351565"
6.25,"3.5385818821452","147.628442704009","0.97142439299089","3.49512948968026","143.58584323936","0.97142439299089","3.44502764081077","139.057122776263","0.97142439299089","3.65949629066671","159.758670775146","0.136630245905952","3.50419067714218","151.801495864639","0.136630245905952","3.50416033097835","151.801279645094","0.136635278583837","3.98192339926869","174.157519065112","0.705399581097579","4.12724402646028","174.649478024634","0.705399581097579","3.93274652564897","172.238592765801","0.707050037563598","4.00338821002697","159.617902101909","0.174721394754517","3.94657180341357","154.741826339543","0.174721394754517","3.88013105756463","149.046363919508","0.174721394754517","3.40278798227112","143.336481327295","0.861127054740745","2.62558148874499","116.340487463749","0.737854182908339","3.52509338023674","140.528816405799","0.861127054740745","3.49325069344178","144.253774254581","0.860945390806605","3.62753192581424","144.255408898773","0.860945390806605","3.53343491411652","143.293298118454","0.861127054740745","4.06631152639075","173.146024252407","0.317068325506446","3.97919674390014","168.516999998857","0.317068325506446","3.87875623616274","163.172915461301","0.317068325506446","4.08681017996402","171.484941433583","0.743079864996911","3.99038050592644","165.415609697898","0.743079864996911","3.86680295096344","157.686462132916","0.743079864996911","3.72227391347664","146.366212044412","0.466854952036933","3.88013105756463","149.046363919508","0.174721394754517","2.38970029131786","107.957233281534","0.805690974747756"
6.375,"3.61777072751559","151.246213431525","0.955146461370524","3.57595735897884","147.161800598339","0.955146461370524","3.52771640355395","142.584839179817","0.955146461370524","3.68648095144614","163.445151726593","0.103112244224615","3.53282560201247","155.334321466651","0.103112244224615","3.53277917598278","155.334058821077","0.103116346565471","4.10235511558878","178.2598741807","0.59546876228271","4.24030695776185","178.889784982396","0.59546876228271","4.04670657345302","176.285299339254","0.597287187394218","4.09890293983642","163.716805041745","0.110544061538789","4.04488556800946","158.786711907553","0.110544061538789","3.9816648175103","153.028028737018","0.110544061538789","3.48918990009891","146.825671227394","0.788774402280584","2.69944671324841","119.039934176998","0.64228383770881","3.60369968768125","144.13251609348","0.788774402280584","3.57975584135499","147.833530095936","0.788569107887172","3.70549740985939","147.960906308632","0.788569107887172","3.61153444637088","146.904832564825","0.788774402280584","4.14628868373533","177.292312936143","0.223749819273735","4.0621265422347","172.579126541091","0.223749819273735","3.96502141155827","167.137936872859","0.223749819273735","4.12042718366884","175.605368617252","0.687235308585487","4.02584653835806","169.441456236256","0.687235308585487","3.9045291183261","161.590991251242","0.687235308585487","3.78654336074101","150.152755405153","0.365872685072223","3.9816648175103","153.028028737018","0.110544061538789","2.37300676997412","110.330240051508","0.711866561402263"
6.5,"3.65688839449446","154.903101826019","0.934113915914254","3.61682673162292","150.778627329962","0.934113915914254","3.57057908596797","146.155418265785","0.934113915914254","3.70391970987336","167.149071436466","0.0771865320753455","3.55186828984904","158.8861897565","0.0771865320753455","3.55180581763478","158.885864638712","0.0771896629910627","4.17535382333739","182.435228004038","0.482511246374169","4.30709569372951","183.196880676125","0.482511246374169","4.1155632795058","180.40086261876","0.484409168453254","4.15118374429435","167.867988786039","0.0687390695688308","4.1002191090215","162.886931016574","0.0687390695688308","4.04052728228852","157.068556019307","0.0687390695688308","3.54470231957291","150.370373546967","0.703031578344912","2.78918928193077","121.829123458929","0.542219205674663","3.65304960942012","147.7855657029","0.703031578344912","3.63497385880714","151.468503954743","0.702816388704476","3.75398000738587","151.714886316018","0.702816388704476","3.6604973609597","150.565329925785","0.703031578344912","4.19170385845668","181.484016794599","0.151804487153262","4.11045461836967","176.689581159461","0.151804487153262","4.01664219521028","171.15457906807","0.151804487153262","4.14070175965335","179.746070376906","0.630421353828236","4.04807846962574","173.489534705881","0.630421353828236","3.92916603289076","165.520157284133","0.630421353828236","3.8735449402775","154.026300345431","0.278945724556104","4.04052728228852","157.068556019307","0.0687390695688308","2.34006171413603","112.670301765644","0.605118403091957"
6.625,"3.65834172554999","158.561443551569","0.908562856582246","3.62002294982247","154.398650279784","0.908562856582246","3.57576196947256","149.731180235257","0.908562856582246","3.71284364449707","170.861915080963","0.0574051439993146","3.56223670524642","162.448426461747","0.0574051439993146","3.56215453978677","162.448019178499","0.0574075122326635","4.17598918084782","186.611217184886","0.37584434478766","4.30151024582185","187.498390921947","0.37584434478766","4.11424409814072","184.515106716901","0.377714792402816","4.16226098092885","172.030249766968","0.0430941104206042","4.11340549944154","167.000336516016","0.0430941104206042","4.05616468963672","161.124720708943","0.0430941104206042","3.54740581472029","153.917779361687","0.609520971607691","2.84859995620004","124.677723415129","0.444657487233109","3.65090587683648","151.436471579737","0.609520971607691","3.63670878230191","155.105212737045","0.609316153898838","3.75043944080806","155.465325756826","0.609316153898838","3.65806360757324","154.223393533358","0.609520971607691","4.20241623805811","185.686433032657","0.0997014599988273","4.12341030395899","180.81299146342","0.0997014599988273","4.03214209884245","175.186721166912","0.0997014599988273","4.12146850104702","183.867538877953","0.574096731042095","4.03198556823662","177.521520274118","0.574096731042095","3.91696508043504","169.437122364568","0.574096731042095","3.92480967107981","157.95111001651","0.208408629502002","4.05616468963672","161.124720708943","0.0430941104206042","2.31391036937416","114.984212135018","0.493987930946604"
6.75,"3.64695188214908","162.208395433718","0.879145272349352","3.61009565302278","158.008745932807","0.879145272349352","3.56750285012434","153.298683085382","0.879145272349352","3.71451144289513","174.576426523858","0.0424842348726651","3.56508752258704","166.013513984334","0.0424842348726651","3.5649765362513","166.01299571475","0.0424861914525116","4.17820987097023","190.789427055856","0.282225290891561","4.29783256218217","191.796223484129","0.282225290891561","4.11447489882496","188.629581615726","0.28396144897229","4.12237501604846","176.152624783017","0.0279787824790502","4.07486326724552","171.075199783261","0.0279787824790502","4.01919964111976","165.143920350063","0.0279787824790502","3.52681512250432","157.444594484191","0.514687438520323","2.87545075950984","127.553174174639","0.355213572841184","3.62738753607025","155.063859115807","0.514687438520323","3.61507132254988","158.720284059595","0.514501546696828","3.72565102932427","159.19097678615","0.514501546696828","3.63439410611417","157.857787639472","0.514687438520323","4.17633838166821","189.862771414326","0.0639062699366131","4.09984967538101","184.912841138801","0.0639062699366131","4.01143607142702","179.198157238339","0.0639062699366131","4.11471237448254","187.982251252435","0.519477755705728","4.02766916179167","181.54918943591","0.519477755705728","3.91567865465945","173.352801019227","0.519477755705728","3.95798812751689","161.909098144027","0.153909629199867","4.01919964111976","165.143920350063","0.0279787824790502","2.29777441057702","117.281986545595","0.387307729950178"
6.875,"3.64424361891163","165.85263905263","0.846896406994911","3.60897002703301","161.61771595984","0.846896406994911","3.568183520159","156.866866605541","0.846896406994911","3.71880620573046","178.295232729589","0.0313375121885717","3.57054978108504","169.584063765419","0.0313375121885717","3.57040338966915","169.583399104419","0.0313392206250357","4.18096504571515","194.970392101571","0.205199541305714","4.29596282004626","196.092186304175","0.205199541305714","4.11589385353238","192.745475469258","0.206715562083332","4.07801286720181","180.230637650219","0.019211966324008","4.03176301732236","175.106962800584","0.019211966324008","3.97758669540235","169.121507045465","0.019211966324008","3.51059204859347","160.955186532785","0.424339447429447","2.88902211612053","130.442196290759","0.277490250953252","3.60823160023399","158.672090716041","0.424339447429447","3.59771312441609","162.317997184011","0.424177052825626","3.70513198173127","162.896108767882","0.424177052825626","3.61509102503204","161.472878664504","0.424339447429447","4.15028784595363","194.013059260279","0.0403699676171395","4.07614024199139","188.988981380792","0.0403699676171395","3.99038750439452","183.188544742734","0.0403699676171395","4.11306175891814","192.095313011353","0.467505419798079","4.02738261702676","185.576572052936","0.467505419798079","3.91708448673828","177.269885505965","0.467505419798079","3.98611723569809","165.895215379725","0.113434708108154","3.97758669540235","169.121507045465","0.019211966324008","2.2857381268102","119.567724672406","0.292092653397213"
7,"3.6542915296776","169.506930582307","0.812786493034403","3.62055129990147","165.238267259742","0.812786493034403","3.58151367997321","160.448380285514","0.812786493034403","3.72684532089757","182.022078050486","0.023069384387675","3.5798566914257","173.163920456844","0.023069384387675","3.57967163386473","173.163070738284","0.023070575624211","4.19204769211647","199.162439793687","0.145244622435209","4.30234254525618","200.394528849432","0.145244622435209","4.12526196323227","196.870737432491","0.146491733646451","4.04266758092325","184.273305231142","0.014065466182047","3.9975375143716","179.104500314955","0.014065466182047","3.94468827335734","173.066195318823","0.014065466182047","3.50003926720377","164.455225799988","0.342611686127174","2.86804952733633","133.310245818095","0.212892497723384","3.59491927077196","162.267009986813","0.342611686127174","3.5861372684329","165.904134452444","0.342471098006083","3.69058674597018","166.586695513852","0.342471098006083","3.6016475141912","165.074526178695","0.342611686127174","4.13300646877184","198.146065729051","0.025424242274043","4.06119625027203","193.050177631064","0.025424242274043","3.97810477487294","187.166649517607","0.025424242274043","4.11072175749517","196.206034768848","0.418847997130854","4.0258439234376","189.602415976374","0.418847997130854","3.91653769499242","181.186423200958","0.418847997130854","4.00707839098386","169.902293770709","0.0842287738618299","3.94468827335734","173.066195318823","0.014065466182047","2.27104158806673","121.838766260472","0.212539310070231"
7.125,"3.6748805373939","173.181811119701","0.777622210463979","3.64243899469124","168.880706254433","0.777622210463979","3.6048828630427","164.053263148557","0.777622210463979","3.73583162869288","185.757909679179","0.0169679340515121","3.58993088980821","176.753851346653","0.0169679340515121","3.5897076437611","176.752778382045","0.0169687420815465","4.21010783576169","203.372547629449","0.100708108587351","4.31605306143184","204.710581910863","0.100708108587351","4.1417473284252","201.012484760916","0.101679969469392","4.04168397876858","188.31498920991","0.0109124457987229","3.99760134572833","183.102101660684","0.0109124457987229","3.94599908102225","177.012194399845","0.0109124457987229","3.52955602474587","167.984781824734","0.271734912753528","2.84591368544447","136.15615950354","0.161204725579169","3.62153751120367","165.888547498016","0.271734912753528","3.61503225367204","169.519166706116","0.271616379032925","3.71635040189793","170.30304591575","0.271616379032925","3.62812697394469","168.70265315264","0.271734912753528","4.1447692733641","202.290835002415","0.0161657356143543","4.07546404600386","197.125641677068","0.0161657356143543","3.99522593400672","191.161875451613","0.0161657356143543","4.12201817185742","200.328052940706","0.373883293771026","4.03850118213676","193.640917158511","0.373883293771026","3.93089426903109","185.117317469989","0.373883293771026","4.0214295679691","173.923723338678","0.063525445530349","3.94599908102225","177.012194399845","0.0109124457987229","2.25662816713711","124.09539442761","0.149758412336355"
7.25,"3.71542587999427","176.897236999696","0.742232242801391","3.68381906137139","172.564525315804","0.742232242801391","3.64721453838434","167.700477686941","0.742232242801391","3.74735610544633","189.505265784625","0.0124877042642064","3.60252818503756","180.35637953169","0.0124877042642064","3.60225187111057","180.355030253156","0.0124884075395899","4.24587032011703","207.618417949566","0.068908325010671","4.3478726641107","209.058454574974","0.068908325010671","4.17570649923063","205.188191260146","0.0696314057754261","4.06304541430429","192.378034624215","0.00887198734973663","4.02010546517843","187.122207125862","0.00887198734973663","3.96985935818269","180.982053758028","0.00887198734973663","3.56205317974536","171.54683500448","0.212756874145107","2.83060175909139","138.986761262631","0.121066280801685","3.65068750419136","169.539235002208","0.212756874145107","3.64663796650324","173.165804672619","0.212651987922763","3.744320420427","174.047366336177","0.212651987922763","3.65710798568969","172.35976113833","0.212756874145107","4.14793051336941","206.438765515784","0.0105275684539338","4.08081652031964","201.206458197388","0.0105275684539338","4.00307991135378","195.164955362967","0.0105275684539338","4.13147689212977","204.459529832836","0.332813195327562","4.04908319136272","197.690000349873","0.332813195327562","3.9428817670578","189.060199237047","0.332813195327562","4.06301821788669","177.986741556565","0.0489674929608085","3.96985935818269","180.982053758028","0.00887198734973663","2.24990578517024","126.34530021278","0.102637035753943"
7.375,"3.77971719325056","180.676954192946","0.707199613753097","3.74875087632926","176.313276192133","0.707199613753097","3.71287525392589","171.413352940867","0.707199613753097","3.76457315583722","193.269838940463","0.00920719112595953","3.62090510760431","183.977284639295","0.00920719112595953","3.62057539751916","183.975605650675","0.00920764576398662","4.28892928654976","211.907347236116","0.0469028711128255","4.38734316253188","213.445797737506","0.0469028711128255","4.21702716049926","209.405218420646","0.0474212811060328","4.06604775161556","196.44408237583","0.00746382874912798","4.02521280899573","191.147419934858","0.00746382874912798","3.97742735793635","184.959481115964","0.00746382874912798","3.57419048662357","175.121025491103","0.165334993915592","2.86223341593282","141.848994678564","0.0906035206475368","3.65956077521954","173.198795777427","0.165334993915592","3.65746264125656","176.823267313876","0.165236544654059","3.75159760912604","177.798963945303","0.165236544654059","3.66581826902481","176.025579407355","0.165334993915592","4.16974868646713","210.608514202252","0.00711400166031101","4.10485743247461","205.311315629862","0.00711400166031101","4.02965874638874","199.194614109356","0.00711400166031101","4.132179224548","208.591709057384","0.295617024982405","4.05060794674107","201.740608296615","0.295617024982405","3.94543752945242","193.005636766499","0.295617024982405","4.11544914305063","182.102190699616","0.0387062777484099","3.97742735793635","184.959481115964","0.00746382874912798","2.29061657330651","128.635916786086","0.0688080247843724"
7.5,"3.82321747649883","184.500171669445","0.673004920735848","3.79282602063455","180.106102212768","0.673004920735848","3.75760456955661","175.170957510424","0.673004920735848","3.78329263207036","197.053131572533","0.00680724325119459","3.64091750618961","187.618202145484","0.00680724325119459","3.64052539037648","187.616131041051","0.00680756395906702","4.30564215036766","216.212989386484","0.0320213183140131","4.40002860723993","217.845826344746","0.0320213183140131","4.23243563630498","213.637654056951","0.0323842782758531","4.06758493011633","200.511667305947","0.00642443072689888","4.02875297010611","195.176172904964","0.00642443072689888","3.98330842043085","188.942789536395","0.00642443072689888","3.58046593337377","178.701491424477","0.128157673935006","2.91212216083335","144.761116839397","0.0679704267866838","3.66291419031726","176.861709967745","0.128157673935006","3.66247867648386","180.485745990359","0.128064985236297","3.75344750143273","181.552411446735","0.128064985236297","3.66903381475844","179.694613222113","0.128157673935006","4.16845767723671","214.776971879488","0.0050341888962861","4.10643148102447","209.417747110887","0.0050341888962861","4.03449927399832","203.229113383354","0.0050341888962861","4.13490007493982","212.726609132323","0.262196485016862","4.05457278820488","205.795181084819","0.262196485016862","3.95096729647312","196.956604062972","0.262196485016862","4.16673841602256","186.268929115638","0.031378920842847","3.98330842043085","188.942789536395","0.00642443072689888","2.34098999742917","130.976906783515","0.0453556510904919"
7.625,"3.82299770194663","188.323169371392","0.639993773527903","3.79356113115874","183.899663343927","0.639993773527903","3.75942922585004","178.930386736274","0.639993773527903","3.79426670664699","200.84739827918","0.00505067288841497","3.6532241470739","191.271426292558","0.00505067288841497","3.65276785514202","191.268898896193","0.00505091879454127","4.30292568407014","220.515915070554","0.0221038447000854","4.39351689653362","222.23934324128","0.0221038447000854","4.22903031100605","217.866684367957","0.0223542205634841","4.05447643821715","204.566143744164","0.00560792512549741","4.01709550797786","199.193268412942","0.00560792512549741","3.97335297608588","192.916142512481","0.00560792512549741","3.58876583625646","182.290257260733","0.099474472527845","2.96404644548599","147.725163284883","0.051401839224504","3.6687058241094","180.530415791854","0.099474472527845","3.66969865472618","184.155444645086","0.0993840609154221","3.75796133202754","185.310372778763","0.0993840609154221","3.67471748640417","183.369330708517","0.099474472527845","4.17223984918251","218.949211728671","0.00374030146566925","4.11234037616342","213.53008748705","0.00374030146566925","4.04284075094159","207.271954134296","0.00374030146566925","4.13785877564281","216.864467907966","0.232347377197599","4.05866868218432","209.853849767004","0.232347377197599","3.95649700876278","200.913101071735","0.232347377197599","4.19019735235472","190.459126467993","0.0260518870316094","3.97335297608588","192.916142512481","0.00560792512549741","2.39301487228624","133.369921655802","0.0295727350114946"
7.75,"3.8303630706437","192.153532442035","0.6084160650372","3.80158995366954","187.701253297596","0.6084160650372","3.76821474183937","182.698601478113","0.6084160650372","3.79837193019572","204.645770209376","0.00376334219964451","3.65831782086516","194.929744113423","0.00376334219964451","3.65778466046861","194.926683556662","0.00376347810817668","4.30150237745973","224.817417448013","0.0155418929091405","4.38802537806424","226.627368619344","0.0155418929091405","4.22654966971995","222.093234037677","0.0157145012590628","4.02389294330509","208.590036687469","0.00493885287974739","3.98744579711283","203.180714210054","0.00493885287974739","3.94480944432279","196.860951956804","0.00493885287974739","3.59936543187858","185.889622692612","0.0776090130067316","3.00424344316764","150.729406728051","0.0393663022149331","3.67678012077861","184.207195912633","0.0776090130067316","3.67922794083345","187.834672585919","0.0775185740669022","3.76476354697478","189.075136325738","0.0775185740669022","3.68268120557684","187.052011914094","0.0776090130067316","4.16854974458424","223.117761473255","0.0029079682418046","4.11005929808295","217.640146785133","0.0029079682418046","4.04217880669024","211.314132940986","0.0029079682418046","4.14389239240132","221.008360300368","0.205824333128471","4.06581072751049","213.919660494514","0.205824333128471","3.96504055179886","204.878141623534","0.205824333128471","4.18699716906163","194.646123637055","0.0221035995582038","3.94480944432279","196.860951956804","0.00493885287974739","2.43798647609508","135.807908131897","0.0192077128044373"
7.875,"3.83668045142468","195.99021289346","0.578439763604614","3.80846804504767","191.509721342644","0.578439763604614","3.77573353193019","186.474335010043","0.578439763604614","3.80151432293178","208.447284532307","0.00281790293401864","3.66220329087808","198.591947404301","0.00281790293401864","3.66159242508696","198.588275981749","0.0028180128013891","4.3037479076083","229.121165355622","0.0112003396927683","4.38712406651894","231.014492685863","0.0112003396927683","4.22810117014396","226.321335207821","0.011320699591723","3.9934333654086","212.583470052878","0.0043778819033443","3.9578467398892","207.138560949944","0.0043778819033443","3.91623159295606","200.77718354976","0.0043778819033443","3.60933224172309","189.498954934335","0.0611048227850009","3.01012367420377","153.739530402255","0.0306271251628325","3.6845611504323","187.891757063065","0.0611048227850009","3.68815412992857","191.522826715848","0.0610120921904075","3.77133709542908","192.846473421167","0.0610120921904075","3.69037571957699","190.742387633671","0.0611048227850009","4.16172295732056","227.279484430576","0.00234892386718164","4.10432949668422","221.744476281817","0.00234892386718164","4.0377146269145","215.351847567901","0.00234892386718164","4.14634201546543","225.154702315833","0.182346452811407","4.06899879610627","217.988659290621","0.182346452811407","3.96916608769364","208.847307711228","0.182346452811407","4.18483812610193","198.830961763156","0.0191088367581382","3.91623159295606","200.77718354976","0.0043778819033443","2.45469037414438","138.262598506041","0.0125337812526728"
8,"3.83959384782892","199.829806741289","0.550121703167359","3.81171869598133","195.321440038625","0.550121703167359","3.77936958772772","190.253704597771","0.550121703167359","3.80645318428155","212.253737716589","0.00212071297497428","3.66791965043156","202.259867054733","0.00212071297497428","3.66722274775005","202.255498729499","0.00212080337419181","4.31054040803421","233.431705763656","0.00830558046342012","4.39076952538539","235.405262211248","0.00830558046342012","4.23392185229837","230.555257060119","0.00839200729417076","3.97798321930255","216.56145327218","0.00389960812873521","3.94312914786405","211.081690097808","0.00389960812873521","3.90238711470088","204.679570664461","0.00389960812873521","3.61603290536302","193.114987839698","0.048676593130502","2.99815537293025","156.737685775185","0.0242602766520119","3.68969647422376","191.581453537289","0.048676593130502","3.69404504852487","195.216871764372","0.0485815208386032","3.77556482762549","196.622038248792","0.0485815208386032","3.69546925654953","194.437856890221","0.048676593130502","4.1601548025048","231.43963923308","0.0019540549799591","4.1038676694599","225.848343951277","0.0019540549799591","4.03853020686337","219.390377774764","0.0019540549799591","4.14687553949802","229.301577855331","0.161503121453359","4.07018595759599","222.058845248217","0.161503121453359","3.97118612905888","212.818493840286","0.161503121453359","4.18300407758938","203.013965840746","0.0167811946525298","3.90238711470088","204.679570664461","0.00389960812873521","2.44823398476243","140.710832490804","0.00829272633517326"
8.125,"3.89312978652644","203.722936527815","0.523463564684861","3.86573200932711","199.187172047952","0.523463564684861","3.83392895399373","194.087633551765","0.523463564684861","3.81552887734415","216.069266593933","0.00160410724127014","3.67762456224326","205.937491616976","0.00160410724127014","3.67683490692325","205.932333636422","0.00160418622068107","4.33504591732051","237.766751680977","0.00634583940019334","4.41210158346281","239.817363794711","0.00634583940019334","4.25672483076208","234.811981890881","0.0064100677471524","4.01052257119702","220.571975843377","0.00348225638751163","3.97631847333183","215.05800857114","0.00348225638751163","3.93635426421903","208.61592492868","0.00348225638751163","3.65116459265404","196.766152432352","0.0392545219652814","2.98604677894637","159.723732554131","0.0195926739915268","3.7231514740008","195.304605011289","0.0392545219652814","3.72868298518587","198.945554749558","0.0391567690285384","3.80840913254849","200.430447381341","0.0391567690285384","3.72887135484513","198.166728245066","0.0392545219652814","4.19189694967727","235.631536182758","0.00165977851210731","4.13687600137817","229.985219952656","0.00165977851210731","4.07299779958168","223.463375574346","0.00165977851210731","4.14761667086665","233.449194526198","0.142919129335315","4.07163463617155","226.130479884388","0.142919129335315","3.97353748670754","216.792031326994","0.142919129335315","4.20427880419915","207.218244644945","0.0149245027586288","3.93635426421903","208.61592492868","0.00348225638751163","2.44023638168383","143.151068872487","0.00561562233573246"
8.25,"3.9661744886207","207.689111016436","0.498447319474849","3.93943339163832","203.126605439591","0.498447319474849","3.90838215465778","197.996015706422","0.498447319474849","3.83372108932525","219.902987683258","0.00122069039269705","3.69625524362914","209.633746860605","0.00122069039269705","3.69536508818","209.627698724602","0.00122076234068983","4.36789503515961","242.134646716136","0.00498821452082222","4.44238172888121","244.259745523592","0.00498821452082222","4.28788997243545","239.099871863317","0.00503818418379518","4.05347079755935","224.625446640936","0.00312198466486004","4.01994195509223","219.077950526232","0.00312198466486004","3.98078201112748","212.596706939807","0.00312198466486004","3.68870839071949","200.454860823072","0.0321556011116521","2.97891921977601","162.702651773907","0.0161329112754896","3.7590432796082","199.063648290898","0.0321556011116521","3.76569703023174","202.71125177979","0.0320545767376849","3.84365036996976","204.274097751311","0.0320545767376849","3.76470768906848","201.931435934134","0.0321556011116521","4.22701349159951","239.858549674357","0.00143121293717957","4.17333388849808","234.158553841154","0.00143121293717957","4.11099970751849","227.574375281864","0.00143121293717957","4.15111914968392","237.600313675882","0.126594757442556","4.07599953759604","230.206479421984","0.126594757442556","3.97900315700702","220.771034484001","0.126594757442556","4.23109090920405","211.449335554149","0.0134136911444697","3.98078201112748","212.596706939807","0.00312198466486004","2.43391586558734","145.584984738075","0.00392735766219046"
8.375,"4.01277507870168","211.701886095138","0.475013398292742","3.98678780891779","207.113393248509","0.475013398292742","3.95660066770992","201.952616374132","0.475013398292742","3.85273949453324","223.755727177792","0.000934939946628866","3.71579119903115","213.349538059636","0.000934939946628866","3.71479386608642","213.342492590689","0.000934981688783891","4.40611696408416","246.54076368022","0.00402167587051416","4.47876613405099","248.738511657643","0.00402167587051416","4.32470349501378","243.42457535833","0.00406219463440427","4.09331163576037","228.718758276697","0.00281126681775843","4.06049027805752","223.138440804289","0.00281126681775843","4.02216970841618","216.618876648223","0.00281126681775843","3.71597960480113","204.170840427873","0.0267936928897494","2.98016971828305","165.68282149219","0.0135268823406426","3.7847918792124","202.84844017011","0.0267936928897494","3.79227378011979","206.50352555991","0.0266886401081025","3.86859230866338","208.142690059974","0.0266886401081025","3.79040645093243","205.721842385067","0.0267936928897494","4.26092279102247","244.11947246538","0.00124756904204331","4.20841723829042","238.366971079444","0.00124756904204331","4.14743773939681","231.721813021261","0.00124756904204331","4.15612369316646","241.756437369048","0.112352203460209","4.08206819574164","234.288547617726","0.112352203460209","3.98642906228722","224.757463546288","0.112352203460209","4.25312637363111","215.70246192778","0.0121615898964982","4.02216970841618","216.618876648223","0.00281126681775843","2.43336679463549","148.01835153271","0.00285776850592453"
