"Drift.Time..days.","Alt2a_12_H","Column1","Column2","Alt2a_12_M","Column3","Column4","Alt2a_12_L","Column5","Column6","Alt2a_11_H","Column7","Column8","Alt2a_11_M","Column9","Column10","Alt2a_11_L","Column11","Column12","Alt2a_98_H","Column13","Column14","Alt2a_98_M","Column15","Column16","Alt2a_98_L","Column17","Column18","Alt2a_87_H2","Column181","Column182","Alt2a_87_M2","Column183","Column184","Alt2a_87_L2","Column185","Column186","Alt2a_85_H","Column19","Column20","Alt2a_85_M","Column21","Column22","Alt2a_85_L","Column23","Column24","Alt2a_84_H","Column25","Column26","Alt2a_84_M","Column27","Column28","Alt2a_84_L","Column29","Column30","Alt2a_83_H","Column31","Column32","Alt2a_83_M","Column33","Column34","Alt2a_83_L","Column35","Column36","Alt2a_80_H","Column37","Column38","Alt2a_80_M","Column39","Column40","Alt2a_80_L","Column41","Column42","Alt2a_75_H","Column43","Column44","Alt2a_75_M","Column45","Column46","Alt2a_75_L","Column47","Column48","Alt2a_68_H","Column49","Column50","Alt2a_68_M","Column51","Column52","Alt2a_68_L","Column53","Column54","Alt2a_66_H2","Column55","Column56","Alt2a_66_M5","Column57","Column58","Alt2a_66_L8","Column59","Column60"
NA,"ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained"
6.875,"3.8113192315977","168.304165506123","0.0736669015070412","3.70956445175112","161.159944210557","0.0736669015070412","3.59413645804185","153.15437000668","0.0736669015070412","3.72954495807181","181.556517187104","0.0283309208452265","3.57582964559194","172.517245115322","0.0283309208452265","3.38899468383282","161.332063787094","0.0283309208452265","3.92564029415335","164.887334916723","0.0875305586054709","3.84028271254228","158.370952689315","0.0875305586054709","3.74245799744617","150.836804106134","0.0875305586054709","3.97156581806301","172.545666087999","0.621524801664642","3.90288221865405","166.576569103794","0.621524801664642","3.82412429242138","159.68658333518","0.621524801664642","3.56835224687696","152.398366921213","0.030990189289158","3.51417745753482","150.065953033858","0.030990189289158","3.42645574257589","139.639830149082","0.030990189289158","3.97073041048433","167.12931490833","0.261345996609457","3.8759968823941","160.453932486159","0.261345996609457","3.76780300607049","152.79376919877","0.261345996609457","3.76978422640732","163.96910989524","0.341653134109625","3.64946871502005","156.895657498868","0.341653134109625","3.64946871502005","156.895657498868","0.341653134109625","4.38511244466783","181.781784285257","0.0273921250690617","4.29662990087908","174.697685653234","0.0273921250690617","4.19432680788234","166.528071982642","0.0273921250690617","4.16016170121278","199.460781468124","0.173531278471175","4.06500371537858","192.725595527687","0.173531278471175","3.94394381978159","184.235508370746","0.173531278471175","3.43693713290267","143.75585398994","0.32306830614652","3.26519014912182","137.065010778092","0.32306830614652","3.07129909529577","129.925588910492","0.32306830614652","3.65427444598848","157.850748223414","0.1077274005399","3.57616065229599","151.701797176231","0.1077274005399","3.48683326638707","144.590537642318","0.1077274005399"
7,"3.81074397961035","172.114909485733","0.049003190374727","3.71058413574352","164.8705283463","0.049003190374727","3.59702467064646","156.751394677326","0.049003190374727","3.73433821805244","185.290855405157","0.0208582922820169","3.5819924288024","176.099237544124","0.0208582922820169","3.39686388406027","164.728927671154","0.0208582922820169","3.91871989185592","168.806054808579","0.0630999539606543","3.83445644308051","162.205409132395","0.0630999539606543","3.73793213869127","154.574736244825","0.0630999539606543","3.97361845857661","176.519284546575","0.56787372440684","3.90660916318485","170.483178266979","0.56787372440684","3.82981481248987","163.51639814767","0.56787372440684","3.5644752083116","155.962842129524","0.0201700801627659","3.51105689077825","153.577009924636","0.0201700801627659","3.42488564243856","143.064715791521","0.0201700801627659","3.97343703382255","171.102751942152","0.205594788026759","3.88058549421837","164.334517980378","0.205594788026759","3.77460829342489","156.568377492195","0.205594788026759","3.75116838285835","167.720278278098","0.269707957986874","3.63348980492826","160.529147303797","0.269707957986874","3.63348980492826","160.529147303797","0.269707957986874","4.37503522753454","186.156819512792","0.0168681076326541","4.28995298370329","178.987638636938","0.0168681076326541","4.19159902105418","170.719671003696","0.0168681076326541","4.15520421681728","203.615985684941","0.153374385722254","4.06079205028018","196.786387577967","0.153374385722254","3.9406250324523","188.176133403198","0.153374385722254","3.44480718553288","147.200661175472","0.241267591550927","3.27743553683324","140.342446314925","0.241267591550927","3.08838915968429","133.013978070177","0.241267591550927","3.65035115982644","161.50109938324","0.079856441316505","3.57390351660117","155.275700692832","0.079856441316505","3.48650947391515","148.077047116233","0.079856441316505"
7.125,"3.81605457583525","175.930964061568","0.0327441081814994","3.71734680221612","168.587875148516","0.0327441081814994","3.60550160309862","160.356896280425","0.0327441081814994","3.74489314609037","189.035748551247","0.0153427194112746","3.59399224945132","179.693229793576","0.0153427194112746","3.41065865317388","168.139586324328","0.0153427194112746","3.93804500219938","172.744099810778","0.046258364090118","3.85502344006543","166.060432572461","0.046258364090118","3.75996591698028","158.334702161805","0.046258364090118","3.97544299988968","180.494727546465","0.516819376748765","3.90978997530061","174.39296824228","0.516819376748765","3.83459987070032","167.35099801837","0.516819376748765","3.60619056912553","159.56903269865","0.0136034324871606","3.55363656490031","157.130646489536","0.0136034324871606","3.46915784618161","146.533873637702","0.0136034324871606","4.02858701676863","175.131338958921","0.161450782103272","3.93758467275263","168.27210265313","0.161450782103272","3.83377624603867","160.402153738234","0.161450782103272","3.76717557558914","171.487453853688","0.210266557822062","3.65203505195685","164.181182355753","0.210266557822062","3.65203505195685","164.181182355753","0.210266557822062","4.40097893936734","190.557798452159","0.0106240807464162","4.31901192971382","183.306650566651","0.0106240807464162","4.22429021530188","174.943961218998","0.0106240807464162","4.16029625803567","207.776281942977","0.135669488244695","4.06701606878666","200.853403646754","0.135669488244695","3.94822272524743","192.124356128446","0.135669488244695","3.51002594191956","150.710687117392","0.175056715800512","3.34695310802454","143.68939942295","0.175056715800512","3.16267495903302","136.17665302921","0.175056715800512","3.6804741613854","165.181573544625","0.0601821998609328","3.60544834907513","158.881149041907","0.0601821998609328","3.51971412926286","151.596761245496","0.0601821998609328"
7.25,"3.84390329906978","179.774867360638","0.0222176107072524","3.74676386991871","172.334639018435","0.0222176107072524","3.63676522941122","163.993661509836","0.0222176107072524","3.76565127746771","192.801399828715","0.0112939011384193","3.6162149734218","183.309444766997","0.0112939011384193","3.4346969213868","171.574283245715","0.0112939011384193","3.98047320351337","176.724573014292","0.0347493519358398","3.89885224098836","169.959284813449","0.0347493519358398","3.80544580965799","162.140147971463","0.0347493519358398","3.98398664244638","184.478714188911","0.469136782254987","3.9196036563083","178.312571898588","0.469136782254987","3.8459198865254","171.196917904896","0.469136782254987","3.65993384291343","163.228966541563","0.00962962032098057","3.60825264136846","160.738899130905","0.00962962032098057","3.52545618522901","150.059329822931","0.00962962032098057","4.06631605874928","179.19765501767","0.126971602140689","3.97696741931674","172.249070072447","0.126971602140689","3.87510348945894","164.277257227693","0.126971602140689","3.79780993012336","175.285263783811","0.162656219120555","3.68588466974911","167.867067025503","0.162656219120555","3.68588466974911","167.867067025503","0.162656219120555","4.42957968441492","194.987378136574","0.00695917906079498","4.35021101623154","187.656861582883","0.00695917906079498","4.2585421611731","179.202503380171","0.00695917906079498","4.16374281804456","211.940024761021","0.120160380465655","4.07145366881402","204.924857315568","0.120160380465655","3.95386302910529","196.078219157551","0.120160380465655","3.58246267845882","154.293149795851","0.123981233563912","3.42329099162853","147.112690414578","0.123981233563912","3.24337784675452","139.420030875964","0.123981233563912","3.70900387253868","168.890577417164","0.0464119949413279","3.6353883370232","162.516537378931","0.0464119949413279","3.55130104162397","155.14806228712","0.0464119949413279"
7.375,"3.8842862070951","183.659153567733","0.015456894670974","3.78869899981543","176.123338018251","0.015456894670974","3.68053309319303","167.674194603029","0.015456894670974","3.78524991737158","196.586649746086","0.00832936285913387","3.6373082196372","186.946752986635","0.00832936285913387","3.45763808345792","175.031921329173","0.00832936285913387","4.02027173757","180.744844751862","0.0268580423430639","3.94017144039745","173.899456253846","0.0268580423430639","3.84855650090294","165.988704472366","0.0268580423430639","3.98968433860105","188.468398527512","0.425255613672215","3.92699571827316","182.239567616861","0.425255613672215","3.85529111139849","175.052209016294","0.425255613672215","3.70700297615202","166.935969517715","0.00719138917025738","3.65606192376796","164.394961054673","0.00719138917025738","3.57470433744163","153.634034160373","0.00719138917025738","4.10971117255733","183.307366190227","0.100322693474822","4.02187747498187","176.270947547429","0.100322693474822","3.92180064707414","168.199057874767","0.100322693474822","3.80803861860967","179.093302402421","0.125453634454316","3.69897986521971","171.566046890722","0.125453634454316","3.69897986521971","171.566046890722","0.125453634454316","4.44382054514235","199.431198681716","0.00480215272959814","4.36684747589983","192.023709058783","0.00480215272959814","4.27800434611521","183.480507726286","0.00480215272959814","4.16083811422874","216.10086287525","0.106593761116129","4.06935112795234","208.99420844352","0.106593761116129","3.95273304050378","200.030952198055","0.106593761116129","3.62021075304992","157.913360548901","0.0861639678256067","3.46409065906029","150.576781073639","0.0861639678256067","3.28765221281128","142.707683088775","0.0861639678256067","3.74278387550597","172.63336129267","0.0367402067469782","3.67045957138031","166.186996950311","0.0367402067469782","3.58788966340306","158.735951950523","0.0367402067469782"
7.5,"3.91630379295471","187.575457360688","0.0111065675772431","3.82223609326518","179.945574111516","0.0111065675772431","3.71587364630574","171.390068249335","0.0111065675772431","3.79877157914288","200.385421325229","0.00615969329761493","3.65230809063046","190.599061077265","0.00615969329761493","3.47446251094374","178.506383840116","0.00615969329761493","4.03274151421572","184.777586266077","0.0213608447454912","3.95446467847416","177.853920932321","0.0213608447454912","3.86498034503536","169.853684817402","0.0213608447454912","3.99663905968513","192.465037587198","0.385341405149108","3.93538321783106","186.174950834692","0.385341405149108","3.86536270212754","178.917571718422","0.385341405149108","3.74842371050216","170.684393228218","0.00564633422602388","3.6980488293892","168.093009884062","0.00564633422602388","3.61782218462243","157.251856344995","0.00564633422602388","4.14669853564103","187.454064725869","0.0798852469459083","4.0602851333999","180.331232680829","0.0798852469459083","3.96189256470177","172.160950439469","0.0798852469459083","3.81494372986779","182.908246132288","0.0969325316155261","3.7083232706556","175.274370161378","0.0969325316155261","3.7083232706556","175.274370161378","0.0969325316155261","4.44636331936543","203.877562001082","0.0035091868993917","4.37158356639558","196.395292625178","0.0035091868993917","4.28533720602372","187.76584493231","0.0035091868993917","4.15882571903989","220.25968859429","0.094733298587036","4.06844245819483","213.062650901715","0.094733298587036","3.95317433412332","203.984126532178","0.094733298587036","3.64227731551768","161.555637864418","0.0591064022137448","3.48854700466194","154.065328078301","0.0591064022137448","3.31489030677562","146.022573395551","0.0591064022137448","3.74535609722351","176.378717389894","0.0298601131459624","3.67445442078056","169.861451371091","0.0298601131459624","3.59355250188672","162.329504452409","0.0298601131459624"
7.625,"3.9285470785602","191.504004439248","0.00827143307711618","3.83584941453068","183.781423526046","0.00827143307711618","3.731135045663","175.121203294998","0.00827143307711618","3.80577429182846","204.191195617058","0.00456954352241261","3.66067591460612","194.259736991871","0.00456954352241261","3.48451984535561","181.990903685472","0.00456954352241261","4.02574817277849","188.803334438856","0.0174211580619035","3.94932819107819","181.803249123399","0.0174211580619035","3.8620197725867","173.715704589988","0.0174211580619035","3.99620044349642","196.461238030694","0.34932067721189","3.93594583002089","190.110896664713","0.34932067721189","3.86712321447512","182.784694932897","0.34932067721189","3.75674702327884","174.441140251496","0.00461540025853615","3.70694033054106","171.799950214603","0.00461540025853615","3.62782373726453","160.87968008226","0.00461540025853615","4.15744123666482","191.611505962533","0.0643543044527662","4.07238021193074","184.40361289276","0.0643543044527662","3.97559953993512","176.136549979404","0.0643543044527662","3.81114131576135","186.71938744805","0.075397267746653","3.70639725213445","178.980767413512","0.075397267746653","3.70639725213445","178.980767413512","0.075397267746653","4.43837926012655","208.315941261208","0.00270656021281963","4.36561776797998","200.760910393158","0.00270656021281963","4.28176898819686","192.047613920507","0.00270656021281963","4.1567756693206","224.416464263611","0.0843520376258577","4.06743804947598","217.130088951191","0.0843520376258577","3.95345254399348","207.937579076172","0.0843520376258577","3.64732631554486","165.202964179963","0.0402814085250654","3.49568695627353","157.561015034574","0.0402814085250654","3.3244993208359","149.347072716387","0.0402814085250654","3.73842450605274","180.117141895946","0.024841933989284","3.66881826248683","173.530269633578","0.024841933989284","3.58944824584085","165.91895269825","0.024841933989284"
7.75,"3.92647938269696","195.430483821945","0.00638230638467056","3.83498597808748","187.616409504134","0.00638230638467056","3.73174095122319","178.852944246221","0.00638230638467056","3.80640348232527","207.997599099383","0.003402256935194","3.66246547321573","197.922202465087","0.003402256935194","3.48775817802929","185.478661863501","0.003402256935194","4.0131904608277","192.816524899684","0.0145060533290637","3.93845610386767","185.741705227266","0.0145060533290637","3.85313961705297","177.568844207041","0.0145060533290637","3.98951353296465","200.450751563659","0.317018177823214","3.93018252949282","194.041079194206","0.317018177823214","3.86246879089757","186.647163723794","0.317018177823214","3.7442681986794","178.185408450176","0.00388456048865115","3.69514940136486","175.495099615968","0.00388456048865115","3.6173175860507","164.496997668311","0.00388456048865115","4.14609612824425","195.757602090778","0.0525750175169273","4.06230610431863","188.465918997078","0.0525750175169273","3.96705217101712","180.103602150421","0.0525750175169273","3.78995542820239","190.509342876252","0.0592937056277236","3.68682884546292","182.667596258975","0.0592937056277236","3.68682884546292","182.667596258975","0.0592937056277236","4.42908491374969","212.745026174958","0.00218300223606967","4.35797706365039","205.118887456809","0.00218300223606967","4.27611218188957","196.323726102397","0.00218300223606967","4.15653827247236","228.573002536083","0.0752586450989791","4.06824047984233","221.198329431033","0.0752586450989791","3.95553489423814","211.89311397041","0.0752586450989791","3.65183487937695","168.85479905934","0.0274784827528354","3.50253989041432","161.063554924988","0.0274784827528354","3.33409712251117","152.681169838898","0.0274784827528354","3.72562193465809","183.842763830604","0.0210945612808954","3.65732210982734","177.187591743406","0.0210945612808954","3.57950181162421","169.498454509874","0.0210945612808954"
7.875,"3.9239754977942","199.354459319739","0.00508471544799157","3.83359074795068","191.450000252085","0.00508471544799157","3.73171260011607","182.584656846337","0.00508471544799157","3.80833446273507","211.805933562118","0.00254397755845729","3.66554403277449","201.587746497861","0.00254397755845729","3.49226752592604","188.970929389427","0.00254397755845729","4.00977484729318","196.826299746977","0.0122830367037082","3.9368144349614","189.678519662228","0.0122830367037082","3.85359297490878","181.42243718195","0.0122830367037082","3.98383251698398","204.434584080643","0.288180061284741","3.92548426427138","197.966563458477","0.288180061284741","3.85894342229232","190.506107146087","0.288180061284741","3.7320144105547","181.91742286073","0.00333785653170005","3.6834267010301","179.178526316998","0.00333785653170005","3.60660421868211","168.103601886993","0.00333785653170005","4.13912773653629","199.896729827314","0.0435821761281892","4.05642198911334","192.522340986192","0.0435821761281892","3.96249356448871","184.06609571491","0.0435821761281892","3.7713509992264","194.280693875479","0.047291756994071","3.66966611765466","186.33726237663","0.047291756994071","3.66966611765466","186.33726237663","0.047291756994071","4.41981943425295","217.164845609211","0.00182103742643736","4.35008541924038","209.468972876049","0.00182103742643736","4.26988504725856","200.593611149655","0.00182103742643736","4.15417823835908","232.727180774442","0.0672890163849608","4.06667234353113","225.265001774564","0.0672890163849608","3.95494319370353","215.848057164113","0.0672890163849608","3.65171781940412","172.506516878744","0.0189255042586894","3.50418174380957","164.567736668798","0.0189255042586894","3.3378527118787","156.019022550777","0.0189255042586894","3.713165043727","187.555928874331","0.018231525216595","3.64615381650753","180.833745559913","0.018231525216595","3.56986835491711","173.068322864791","0.018231525216595"
8,"3.92564420461111","203.28010352435","0.00416025316610916","3.83643230895001","195.286432561035","0.00416025316610916","3.73599184512369","186.320648691461","0.00416025316610916","3.81195887733187","215.61789243945","0.00191083190632509","3.67039415300124","205.258140650863","0.00191083190632509","3.49863654813297","192.46956593756","0.00191083190632509","4.01533017572978","200.841629922707","0.0105281714228743","3.94434073285516","193.622860395083","0.0105281714228743","3.86343595554219","185.285873137492","0.0105281714228743","3.98158783212262","208.416171912765","0.262572901858759","3.92412330902193","201.890686767499","0.262572901858759","3.85864255013265","194.364749696219","0.262572901858759","3.7242687583496","185.64169161908","0.00290850794916483","3.67615777122835","182.854684088226","0.00290850794916483","3.60023722701836","171.703839114011","0.00290850794916483","4.1341359997071","204.030865827021","0.0366560752534763","4.05257838386844","196.57491937006","0.0366560752534763","3.96005150594795","188.026147220858","0.0366560752534763","3.75656079034286","198.037254665821","0.0383394237050564","3.65622484057339","189.993487217203","0.0383394237050564","3.65622484057339","189.993487217203","0.0383394237050564","4.41807309434845","221.582918703559","0.00155550581513406","4.34953577037499","213.818508646424","0.00155550581513406","4.27079632003147","204.864407469687","0.00155550581513406","4.15058354008457","236.877764314527","0.0602383390956492","4.06381778412403","229.328819558688","0.0602383390956492","3.95300442983218","219.801061593946","0.0602383390956492","3.65309217803761","176.159609056782","0.0132842460219119","3.50712811336008","168.074864782158","0.0132842460219119","3.34270545274455","159.361728003521","0.0132842460219119","3.70587054608327","191.261799420415","0.0159906900301079","3.6401165137916","184.473862073705","0.0159906900301079","3.56533541109299","176.633658275884","0.0159906900301079"
8.125,"3.94040055423326","207.220504078583","0.00347468861371986","3.85252732859599","199.138959889631","0.00347468861371986","3.75370317573531","190.074351867196","0.00347468861371986","3.81654628962164","219.434438729072","0.00144190118559811","3.67605054227184","208.934191193134","0.00144190118559811","3.50562795108658","195.975193888647","0.00144190118559811","4.0254406008612","204.867070523568","0.00908476559058103","3.95630963370501","197.579170028788","0.00908476559058103","3.87759396320584","189.163467100698","0.00908476559058103","3.98727067271963","212.403442585485","0.239958636935444","3.93088850763019","205.82157527513","0.239958636935444","3.86668645879649","198.231436155016","0.239958636935444","3.74190596556884","189.383597584649","0.00255683288033809","3.69437294989757","186.549057038124","0.00255683288033809","3.61950339392712","175.323342507938","0.00255683288033809","4.13981130558815","208.170677132609","0.0312967237474914","4.05953026748707","200.634449637547","0.0312967237474914","3.96854869514457","191.994695916002","0.0312967237474914","3.77112765787989","201.808382323701","0.0316408130378744","3.67217343686386","193.665660654067","0.0316408130378744","3.67217343686386","193.665660654067","0.0316408130378744","4.44748614611525","226.030404849675","0.00135005202023258","4.37996621055487","218.198474856979","0.00135005202023258","4.30248092918475","209.166888398871","0.00135005202023258","4.14705705620293","241.02482137073","0.0539342869837977","4.06107673827186","233.38989629696","0.0539342869837977","3.95123992567362","223.752301519619","0.0539342869837977","3.66393882216525","179.823547878947","0.00959128647549137","3.5203487889034","171.595213571061","0.00959128647549137","3.35868727876271","162.720415282284","0.00959128647549137","3.72592864844849","194.987728068863","0.014189711127056","3.66156108988369","188.135423163588","0.014189711127056","3.58843056149997","180.222088837384","0.014189711127056"
8.25,"3.97124234889391","211.191746427477","0.00295014856162288","3.88475226215551","203.023712151786","0.00295014856162288","3.78758667348112","193.861938540677","0.00295014856162288","3.82322394916326","223.257662678235","0.00109374597674652","3.6837771046524","212.617968297787","0.00109374597674652","3.5146647091047","199.489858597752","0.00109374597674652","4.0423940811578","208.909464604726","0.0079013618558098","3.97487146444826","201.554041493236","0.0079013618558098","3.898061413312","193.06152851401","0.0079013618558098","3.98538627318949","216.388828858674","0.219936763331259","3.93007421834142","209.751649493471","0.219936763331259","3.86713361438103","202.098569769397","0.219936763331259","3.75077588871146","193.13437347336","0.0022624872342383","3.70391489646491","190.252971934589","0.0022624872342383","3.63023768988092","178.953580197819","0.0022624872342383","4.15542060348988","212.326097736099","0.027038370833981","4.07663959232835","204.711089229875","0.027038370833981","3.9874489166832","195.982144832685","0.027038370833981","3.79288356081086","205.601265884512","0.026568086560832","3.69577151526607","197.361432169333","0.026568086560832","3.69577151526607","197.361432169333","0.026568086560832","4.48065725429903","230.511062103974","0.00118403730608103","4.414231900475","222.612706757454","0.00118403730608103","4.33808293878609","213.504971337657","0.00118403730608103","4.14524605891289","245.170067429643","0.048398017369021","4.06016805541405","237.450064352374","0.048398017369021","3.95145760988844","227.703759129508","0.048398017369021","3.67412847053528","183.497676349483","0.00718443077398609","3.53292772257882","175.12814129364","0.00718443077398609","3.37403630623281","166.094451588517","0.00718443077398609","3.75475513141573","198.742483200279","0.0127206110026431","3.69183876222292","191.827261925811","0.0127206110026431","3.62043040481288","183.842519242197","0.0127206110026431"
8.375,"4.00514734563399","215.196893773111","0.00253706585294491","3.91999322214227","206.943705373928","0.00253706585294491","3.82442805101074","197.686366591688","0.00253706585294491","3.83534045893077","227.093003137166","0.000834211836663752","3.6970090677915","216.314977365578","0.000834211836663752","3.52928347562362","203.019142073375","0.000834211836663752","4.06165445616243","212.971119060888","0.00692394055122856","3.99565813936216","205.549699632598","0.00692394055122856","3.92065521037866","196.982183724389","0.00692394055122856","3.98368003445038","220.372508893125","0.202173572118495","3.92913533120061","213.680784824672","0.202173572118495","3.86711777694181","205.965687546339","0.202173572118495","3.76256166610813","196.896935139468","0.00201126400830244","3.71647167502025","193.969443609609","0.00201126400830244","3.64413767290029","182.597717870719","0.00201126400830244","4.16491129985201","216.491009035951","0.0235846559160629","4.0872513894897","208.798340619365","0.0235846559160629","3.99943002208691","199.981574854772","0.0235846559160629","3.81003614770548","209.411302032218","0.022671928849969","3.71481302346107","201.076245192794","0.022671928849969","3.71481302346107","201.076245192794","0.022671928849969","4.51256466060412","235.023626764578","0.00104550310226604","4.44717012069438","227.059876878148","0.00104550310226604","4.37228059079904","217.877251928456","0.00104550310226604","4.14524132069621","249.315308750339","0.0435647726633683","4.06121672285944","241.511281075234","0.0435647726633683","3.95382434748954","231.657583476997","0.0435647726633683","3.67394764959483","187.171623999077","0.00561393088378671","3.53499580094963","178.66313709459","0.00561393088378671","3.37871725171077","169.473168840228","0.00561393088378671","3.77178501908766","202.514268219367","0.0115044079628901","3.71054389643048","195.537805822242","0.0115044079628901","3.64110329768141","187.483622539879","0.0115044079628901"
8.5,"4.02358942582912","219.22048319894","0.0022032245684209","3.93966211685742","210.883367490786","0.0022032245684209","3.84556727250633","201.531933864194","0.0022032245684209","3.85087775746059","230.943880894626","0.000639728775860816","3.71377159850995","220.028748964088","0.000639728775860816","3.547558734928","206.566700808303","0.000639728775860816","4.07021923804185","217.04133829893","0.00610568859173453","4.00557522986458","209.555274862463","0.00610568859173453","3.93217863990153","200.91436236429","0.00610568859173453","3.98654341539049","224.359052308515","0.186404496577705","3.93276299423969","217.613547818911","0.186404496577705","3.87166223448066","209.837349780819","0.186404496577705","3.76089245423676","200.657827593705","0.00179331087547677","3.71567107884617","197.685114688455","0.00179331087547677","3.6448323764151","186.242550247134","0.00179331087547677","4.16925866017548","220.660267696126","0.0207315077736462","4.09274573107159","212.891086350437","0.0207315077736462","4.00631791260004","203.987892767372","0.0207315077736462","3.82779697900327","213.239099011221","0.0196299718545913","3.7342970261798","204.810542218974","0.0196299718545913","3.7342970261798","204.810542218974","0.0196299718545913","4.53618184614064","239.559808610718","0.000927208219098949","4.47164122350513","231.531518101653","0.000927208219098949","4.39780791134713","222.275059839804","0.000927208219098949","4.14964444935151","253.46495319969","0.0393360559160394","4.06677727390389","245.578058349138","0.0393360559160394","3.95125666786956","235.618419787884","0.0393360559160394","3.67488357479685","190.846507573874","0.00458141147123324","3.53796251921919","182.201099613809","0.00458141147123324","3.38405670174279","172.85722554197","0.00458141147123324","3.77087769967579","206.285145919042","0.0104824349466936","3.71111399354588","199.248919815788","0.0104824349466936","3.64341660191853","191.127039141797","0.0104824349466936"
8.625,"4.02427658789979","223.24475978684","0.00192702919081944","3.94129384206122","214.824661332847","0.00192702919081944","3.84835344938137","205.380287313576","0.00192702919081944","3.85989496925277","234.803775863879","0.000493176583585358","3.72404417705","223.752793141138","0.000493176583585358","3.55937850113105","210.126079309434","0.000493176583585358","4.07100291746906","221.112341216399","0.00540272295077923","4.0075240353177","213.562798897781","0.00540272295077923","3.93551857274122","204.849880937032","0.00540272295077923","3.98528268902067","228.344334997536","0.172423657233387","3.93216528461539","221.545713103527","0.172423657233387","3.87186778915605","213.709217569975","0.172423657233387","3.75954159387916","204.417369187584","0.00160185785029648","3.71501904247521","201.400133730931","0.00160185785029648","3.64539301241498","189.887943259549","0.00160185785029648","4.16563994878314","224.82590764491","0.0183520359512762","4.08987047726289","216.9809568277","0.0183520359512762","4.00438564943434","207.992278416807","0.0183520359512762","3.8236950430494","217.06279405427","0.017217414318969","3.73156330799693","208.542105526971","0.017217414318969","3.73156330799693","208.542105526971","0.017217414318969","4.52691048160853","244.086719092327","0.00082457267914829","4.46324757200658","235.99476567366","0.00082457267914829","4.39049313434636","226.66555297415","0.00082457267914829","4.15081592293987","257.61576912263","0.035590674172254","4.06894579198019","249.647004141118","0.035590674172254","3.9506631253168","239.582679091562","0.035590674172254","3.68494740067244","194.531454974547","0.00389274556006447","3.54973764931243","185.750837263122","0.00389274556006447","3.39785740286516","176.255082944836","0.00389274556006447","3.76239383746057","210.047539756503","0.00960776327646632","3.7039405511671","202.952860366955","0.00960776327646632","3.63779492464096","194.764834066438","0.00960776327646632"
8.75,"4.01777243122629","227.262532218067","0.00169436414958394","3.93555127554445","218.760212608391","0.00169436414958394","3.84355712447055","209.223844438046","0.00169436414958394","3.86192256210708","238.665698425986","0.000382135360949678","3.72702252320954","227.479815664348","0.000382135360949678","3.56354839360253","213.689627703037","0.000382135360949678","4.06732672456729","225.179667940966","0.0047900654483156","4.00476266877576","217.567561566556","0.0047900654483156","3.93386340498743","208.783744342019","0.0047900654483156","3.97435335337898","232.318688350915","0.160015718526143","3.92191354555602","225.467626649083","0.160015718526143","3.86243308090096","217.571650650876","0.160015718526143","3.76441046525058","208.181779652835","0.00143265228285185","3.72052856862644","205.120662299557","0.00143265228285185","3.65201201707734","193.539955276627","0.00143265228285185","4.16021544233515","228.986123087245","0.0163423047926785","4.08521253931226","221.066169367012","0.0163423047926785","4.00069037728547","211.992968794092","0.0163423047926785","3.80768033821481","220.870474392485","0.0152691418485292","3.7166871453284","212.258792672299","0.0152691418485292","3.7166871453284","212.258792672299","0.0152691418485292","4.50576554839248","248.592484640719","0.000734551024048005","4.44321638229768","240.437982055958","0.000734551024048005","4.3717998837119","231.037352857862","0.000734551024048005","4.14346141072322","261.759230533353","0.0322516153676001","4.06231425970523","253.709318400823","0.0322516153676001","3.95006958276403","243.541222199335","0.0322516153676001","3.68210917922652","198.213564153773","0.00342374313097897","3.54835738218064","189.299194645302","0.00342374313097897","3.39822862057801","179.653311565414","0.00342374313097897","3.75118672794814","213.798726484451","0.00884950876861671","3.69379833819116","206.646658705146","0.00884950876861671","3.62892700007571","198.393761066514","0.00884950876861671"
