"U_mps","temp_C","Exc_value","Pool_stage_ft","Lake_Sak_Upper_RM","spawn_rkm","p_retained","p_conserv","phi0_MR","phi0","lambda"
0.9,16,100,1813,1507.01,2833.449,0.004,0.001,7.5e-05,3e-07,0.874304322665422
0.5,18,100,1813,1507.01,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,18,100,1813,1507.01,2833.449,0.552,0.5,7.5e-05,4.14e-05,0.995560657894927
0.9,18,100,1813,1507.01,2833.449,0.008,0.001,7.5e-05,6e-07,0.886935478655574
0.5,20,100,1813,1507.01,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,20,100,1813,1507.01,2833.449,0.819,0.75,7.5e-05,6.1425e-05,1.01240674002789
0.9,20,100,1813,1507.01,2833.449,0.024,0.01,7.5e-05,1.8e-06,0.908522269499634
0.5,22,100,1813,1507.01,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,22,100,1813,1507.01,2833.449,0.967,0.95,7.5e-05,7.2525e-05,1.0201759354584
0.9,22,100,1813,1507.01,2833.449,0.09,0.05,7.5e-05,6.75e-06,0.938582201102324
0.5,24,100,1813,1507.01,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,24,100,1813,1507.01,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.9,24,100,1813,1507.01,2833.449,0.222,0.1,7.5e-05,1.665e-05,0.963647894638375
0.5,14,95,1818,1513.37,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,14,95,1818,1513.37,2833.449,0.045,0.01,7.5e-05,3.375e-06,0.922095694742265
0.9,14,95,1818,1513.37,2833.449,0.001,0.001,7.5e-05,7.5e-08,0.850611348033857
0.5,16,95,1818,1513.37,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,16,95,1818,1513.37,2833.449,0.127,0.1,7.5e-05,9.525e-06,0.94756745414689
0.9,16,95,1818,1513.37,2833.449,0.003,0.001,7.5e-05,2.25e-07,0.869233500713555
0.5,18,95,1818,1513.37,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,18,95,1818,1513.37,2833.449,0.393,0.25,7.5e-05,2.9475e-05,0.982652933478073
0.9,18,95,1818,1513.37,2833.449,0.007,0.001,7.5e-05,5.25e-07,0.884451989911786
0.5,20,95,1818,1513.37,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,20,95,1818,1513.37,2833.449,0.715,0.5,7.5e-05,5.3625e-05,1.00636282268546
0.9,20,95,1818,1513.37,2833.449,0.012,0.01,7.5e-05,9e-07,0.894644986271673
0.5,22,95,1818,1513.37,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,22,95,1818,1513.37,2833.449,0.954,0.95,7.5e-05,7.155e-05,1.01952690001462
0.9,22,95,1818,1513.37,2833.449,0.045,0.01,7.5e-05,3.375e-06,0.922095694742265
0.5,24,95,1818,1513.37,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,24,95,1818,1513.37,2833.449,0.992,0.99,7.5e-05,7.44e-05,1.02140780528467
0.9,24,95,1818,1513.37,2833.449,0.172,0.1,7.5e-05,1.29e-05,0.956039444889983
0.5,14,90,1822,1516.58,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,14,90,1822,1516.58,2833.449,0.038,0.01,7.5e-05,2.85e-06,0.918334515044801
0.9,14,90,1822,1516.58,2833.449,0,0,7.5e-05,0,0
0.5,16,90,1822,1516.58,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,16,90,1822,1516.58,2833.449,0.103,0.1,7.5e-05,7.725e-06,0.942029677414924
0.9,16,90,1822,1516.58,2833.449,0.003,0.001,7.5e-05,2.25e-07,0.869233500713555
0.5,18,90,1822,1516.58,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,18,90,1822,1516.58,2833.449,0.306,0.25,7.5e-05,2.295e-05,0.973953056391109
0.9,18,90,1822,1516.58,2833.449,0.006,0.001,7.5e-05,4.5e-07,0.881616250885373
0.5,20,90,1822,1516.58,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,20,90,1822,1516.58,2833.449,0.642,0.5,7.5e-05,4.815e-05,1.00175674589067
0.9,20,90,1822,1516.58,2833.449,0.01,0.001,7.5e-05,7.5e-07,0.891145473698304
0.5,22,90,1822,1516.58,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,22,90,1822,1516.58,2833.449,0.919,0.9,7.5e-05,6.8925e-05,1.01774947174237
0.9,22,90,1822,1516.58,2833.449,0.039,0.01,7.5e-05,2.925e-06,0.918906639871901
0.5,24,90,1822,1516.58,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,24,90,1822,1516.58,2833.449,0.984,0.95,7.5e-05,7.38e-05,1.0210158973881
0.9,24,90,1822,1516.58,2833.449,0.147,0.1,7.5e-05,1.1025e-05,0.951580888874649
0.5,14,75,1833,1527.4,2833.449,0.975,0.95,7.5e-05,7.3125e-05,1.02057243592068
0.7,14,75,1833,1527.4,2833.449,0.016,0.01,7.5e-05,1.2e-06,0.900286910050728
0.9,14,75,1833,1527.4,2833.449,0,0,7.5e-05,0,0
0.5,16,75,1833,1527.4,2833.449,0.995,0.99,7.5e-05,7.4625e-05,1.02155422366326
0.7,16,75,1833,1527.4,2833.449,0.035,0.01,7.5e-05,2.625e-06,0.916536280369841
0.9,16,75,1833,1527.4,2833.449,0,0,7.5e-05,0,0
0.5,18,75,1833,1527.4,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,18,75,1833,1527.4,2833.449,0.177,0.1,7.5e-05,1.3275e-05,0.956870532019544
0.9,18,75,1833,1527.4,2833.449,0.004,0.001,7.5e-05,3e-07,0.874304322665422
0.5,20,75,1833,1527.4,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,20,75,1833,1527.4,2833.449,0.375,0.25,7.5e-05,2.8125e-05,0.980974196053766
0.9,20,75,1833,1527.4,2833.449,0.007,0.001,7.5e-05,5.25e-07,0.884451989911786
0.5,22,75,1833,1527.4,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,22,75,1833,1527.4,2833.449,0.746,0.5,7.5e-05,5.595e-05,1.00822297461086
0.9,22,75,1833,1527.4,2833.449,0.018,0.01,7.5e-05,1.35e-06,0.902642942323837
0.5,24,75,1833,1527.4,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,24,75,1833,1527.4,2833.449,0.961,0.95,7.5e-05,7.2075e-05,1.01987711298217
0.9,24,75,1833,1527.4,2833.449,0.047,0.01,7.5e-05,3.525e-06,0.923077703551496
0.5,14,50,1843,1535.89,2833.449,0.956,0.95,7.5e-05,7.17e-05,1.01962713633994
0.7,14,50,1843,1535.89,2833.449,0.009,0.001,7.5e-05,6.75e-07,0.889148022673896
0.9,14,50,1843,1535.89,2833.449,0,0,7.5e-05,0,0
0.5,16,50,1843,1535.89,2833.449,0.974,0.95,7.5e-05,7.305e-05,1.02052299306403
0.7,16,50,1843,1535.89,2833.449,0.017,0.01,7.5e-05,1.275e-06,0.901496076141624
0.9,16,50,1843,1535.89,2833.449,0,0,7.5e-05,0,0
0.5,18,50,1843,1535.89,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,18,50,1843,1535.89,2833.449,0.107,0.1,7.5e-05,8.025e-06,0.94301963080795
0.9,18,50,1843,1535.89,2833.449,0.003,0.001,7.5e-05,2.25e-07,0.869233500713555
0.5,20,50,1843,1535.89,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,20,50,1843,1535.89,2833.449,0.215,0.1,7.5e-05,1.6125e-05,0.962666001732446
0.9,20,50,1843,1535.89,2833.449,0.005,0.001,7.5e-05,3.75e-07,0.878303064648605
0.5,22,50,1843,1535.89,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,22,50,1843,1535.89,2833.449,0.544,0.5,7.5e-05,4.08e-05,0.994977465093659
0.9,22,50,1843,1535.89,2833.449,0.009,0.001,7.5e-05,6.75e-07,0.889148022673896
0.5,24,50,1843,1535.89,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,24,50,1843,1535.89,2833.449,0.874,0.75,7.5e-05,6.555e-05,1.01539616400225
0.9,24,50,1843,1535.89,2833.449,0.029,0.01,7.5e-05,2.175e-06,0.912495582830304
0.5,14,25,1848,1544.17,2833.449,0.832,0.75,7.5e-05,6.24e-05,1.01312521233275
0.7,14,25,1848,1544.17,2833.449,0.007,0.001,7.5e-05,5.25e-07,0.884451989911786
0.9,14,25,1848,1544.17,2833.449,0,0,7.5e-05,0,0
0.5,16,25,1848,1544.17,2833.449,0.955,0.95,7.5e-05,7.1625e-05,1.01957703578609
0.7,16,25,1848,1544.17,2833.449,0.009,0.001,7.5e-05,6.75e-07,0.889148022673896
0.9,16,25,1848,1544.17,2833.449,0,0,7.5e-05,0,0
0.5,18,25,1848,1544.17,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,18,25,1848,1544.17,2833.449,0.04,0.01,7.5e-05,3e-06,0.919466234704519
0.9,18,25,1848,1544.17,2833.449,0,0,7.5e-05,0,0
0.5,20,25,1848,1544.17,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,20,25,1848,1544.17,2833.449,0.142,0.1,7.5e-05,1.065e-05,0.9506196162191
0.9,20,25,1848,1544.17,2833.449,0.004,0.001,7.5e-05,3e-07,0.874304322665422
0.5,22,25,1848,1544.17,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,22,25,1848,1544.17,2833.449,0.319,0.25,7.5e-05,2.3925e-05,0.975356569467877
0.9,22,25,1848,1544.17,2833.449,0.007,0.001,7.5e-05,5.25e-07,0.884451989911786
0.5,24,25,1848,1544.17,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,24,25,1848,1544.17,2833.449,0.73,0.5,7.5e-05,5.475e-05,1.00726953480815
0.9,24,25,1848,1544.17,2833.449,0.011,0.01,7.5e-05,8.25e-07,0.892967886986773
0.5,14,10,1850,1555.04,2833.449,0.587,0.5,7.5e-05,4.4025e-05,0.998046471234598
0.7,14,10,1850,1555.04,2833.449,0.004,0.001,7.5e-05,3e-07,0.874304322665422
0.9,14,10,1850,1555.04,2833.449,0,0,7.5e-05,0,0
0.5,16,10,1850,1555.04,2833.449,0.774,0.75,7.5e-05,5.805e-05,1.00985891753574
0.7,16,10,1850,1555.04,2833.449,0.006,0.001,7.5e-05,4.5e-07,0.881616250885373
0.9,16,10,1850,1555.04,2833.449,0,0,7.5e-05,0,0
0.5,18,10,1850,1555.04,2833.449,0.972,0.95,7.5e-05,7.29e-05,1.02042400504187
0.7,18,10,1850,1555.04,2833.449,0.014,0.01,7.5e-05,1.05e-06,0.897648977669966
0.9,18,10,1850,1555.04,2833.449,0,0,7.5e-05,0,0
0.5,20,10,1850,1555.04,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,20,10,1850,1555.04,2833.449,0.044,0.01,7.5e-05,3.3e-06,0.921590608641736
0.9,20,10,1850,1555.04,2833.449,0.001,0.001,7.5e-05,7.5e-08,0.850611348033857
0.5,22,10,1850,1555.04,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,22,10,1850,1555.04,2833.449,0.171,0.1,7.5e-05,1.2825e-05,0.955871016980739
0.9,22,10,1850,1555.04,2833.449,0.005,0.001,7.5e-05,3.75e-07,0.878303064648605
0.5,24,10,1850,1555.04,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,24,10,1850,1555.04,2833.449,0.433,0.25,7.5e-05,3.2475e-05,0.986199210099272
0.9,24,10,1850,1555.04,2833.449,0.007,0.001,7.5e-05,5.25e-07,0.884451989911786
0.5,14,5,1853,1562.68,2833.449,0.349,0.25,7.5e-05,2.6175e-05,0.978445928478342
0.7,14,5,1853,1562.68,2833.449,0.003,0.001,7.5e-05,2.25e-07,0.869233500713555
0.9,14,5,1853,1562.68,2833.449,0,0,7.5e-05,0,0
0.5,16,5,1853,1562.68,2833.449,0.575,0.5,7.5e-05,4.3125e-05,0.997205852176604
0.7,16,5,1853,1562.68,2833.449,0.005,0.001,7.5e-05,3.75e-07,0.878303064648605
0.9,16,5,1853,1562.68,2833.449,0,0,7.5e-05,0,0
0.5,18,5,1853,1562.68,2833.449,0.953,0.95,7.5e-05,7.1475e-05,1.01947672896415
0.7,18,5,1853,1562.68,2833.449,0.009,0.001,7.5e-05,6.75e-07,0.889148022673896
0.9,18,5,1853,1562.68,2833.449,0,0,7.5e-05,0,0
0.5,20,5,1853,1562.68,2833.449,0.98,0.95,7.5e-05,7.35e-05,1.02081914097507
0.7,20,5,1853,1562.68,2833.449,0.026,0.01,7.5e-05,1.95e-06,0.910191998567205
0.9,20,5,1853,1562.68,2833.449,0,0,7.5e-05,0,0
0.5,22,5,1853,1562.68,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,22,5,1853,1562.68,2833.449,0.1,0.05,7.5e-05,7.5e-06,0.941266727266966
0.9,22,5,1853,1562.68,2833.449,0.003,0.001,7.5e-05,2.25e-07,0.869233500713555
0.5,24,5,1853,1562.68,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,24,5,1853,1562.68,2833.449,0.23,0.1,7.5e-05,1.725e-05,0.964742227841447
0.9,24,5,1853,1562.68,2833.449,0.006,0.001,7.5e-05,4.5e-07,0.881616250885373
0.5,14,0,1856,1564.87,2833.449,0.274,0.25,7.5e-05,2.055e-05,0.97030498528392
0.7,14,0,1856,1564.87,2833.449,0.002,0.001,7.5e-05,1.5e-07,0.862232933712421
0.9,14,0,1856,1564.87,2833.449,0,0,7.5e-05,0,0
0.5,16,0,1856,1564.87,2833.449,0.515,0.5,7.5e-05,3.8625e-05,0.992812867419372
0.7,16,0,1856,1564.87,2833.449,0.004,0.001,7.5e-05,3e-07,0.874304322665422
0.9,16,0,1856,1564.87,2833.449,0,0,7.5e-05,0,0
0.5,18,0,1856,1564.87,2833.449,0.912,0.9,7.5e-05,6.84e-05,1.01738855794274
0.7,18,0,1856,1564.87,2833.449,0.008,0.001,7.5e-05,6e-07,0.886935478655574
0.9,18,0,1856,1564.87,2833.449,0,0,7.5e-05,0,0
0.5,20,0,1856,1564.87,2833.449,0.974,0.95,7.5e-05,7.305e-05,1.02052299306403
0.7,20,0,1856,1564.87,2833.449,0.02,0.01,7.5e-05,1.5e-06,0.904774938769869
0.9,20,0,1856,1564.87,2833.449,0,0,7.5e-05,0,0
0.5,22,0,1856,1564.87,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,22,0,1856,1564.87,2833.449,0.071,0.05,7.5e-05,5.325e-06,0.932726809579279
0.9,22,0,1856,1564.87,2833.449,0.002,0.001,7.5e-05,1.5e-07,0.862232933712421
0.5,24,0,1856,1564.87,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,24,0,1856,1564.87,2833.449,0.208,0.1,7.5e-05,1.56e-05,0.961659924333176
0.9,24,0,1856,1564.87,2833.449,0.005,0.001,7.5e-05,3.75e-07,0.878303064648605
0.5,14,100,1813,1507.01,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,14,100,1813,1507.01,2833.449,0.105,0.1,8e-05,8.4e-06,0.944216208999904
0.9,14,100,1813,1507.01,2833.449,0.003,0.001,8e-05,2.4e-07,0.870363213221618
0.5,16,100,1813,1507.01,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,16,100,1813,1507.01,2833.449,0.176,0.1,8e-05,1.408e-05,0.958595913769529
0.9,16,100,1813,1507.01,2833.449,0.004,0.001,8e-05,3.2e-07,0.87545473884614
0.5,18,100,1813,1507.01,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,18,100,1813,1507.01,2833.449,0.552,0.5,8e-05,4.416e-05,0.998171553162826
0.9,18,100,1813,1507.01,2833.449,0.008,0.001,8e-05,6.4e-07,0.888145215134703
0.5,20,100,1813,1507.01,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,20,100,1813,1507.01,2833.449,0.819,0.75,8e-05,6.552e-05,1.01537488515097
0.9,20,100,1813,1507.01,2833.449,0.024,0.01,8e-05,1.92e-06,0.90986735705352
0.5,22,100,1813,1507.01,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,22,100,1813,1507.01,2833.449,0.967,0.95,8e-05,7.736e-05,1.02331077516504
0.9,22,100,1813,1507.01,2833.449,0.09,0.05,8e-05,7.2e-06,0.940220211208483
0.5,24,100,1813,1507.01,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,24,100,1813,1507.01,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.9,24,100,1813,1507.01,2833.449,0.222,0.1,8e-05,1.776e-05,0.965650420444847
0.5,14,95,1818,1513.37,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,14,95,1818,1513.37,2833.449,0.045,0.01,8e-05,3.6e-06,0.923555388129681
0.9,14,95,1818,1513.37,2833.449,0.001,0.001,8e-05,8e-08,0.851676694127649
0.5,16,95,1818,1513.37,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,16,95,1818,1513.37,2833.449,0.127,0.1,8e-05,1.016e-05,0.949322917232364
0.9,16,95,1818,1513.37,2833.449,0.003,0.001,8e-05,2.4e-07,0.870363213221618
0.5,18,95,1818,1513.37,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,18,95,1818,1513.37,2833.449,0.393,0.25,8e-05,3.144e-05,0.985002624225456
0.9,18,95,1818,1513.37,2833.449,0.007,0.001,8e-05,5.6e-07,0.885649088630069
0.5,20,95,1818,1513.37,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,20,95,1818,1513.37,2833.449,0.715,0.5,8e-05,5.72e-05,1.00920162293784
0.9,20,95,1818,1513.37,2833.449,0.012,0.01,8e-05,9.6e-07,0.895897458329807
0.5,22,95,1818,1513.37,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,22,95,1818,1513.37,2833.449,0.954,0.95,8e-05,7.632e-05,1.02264782709494
0.9,22,95,1818,1513.37,2833.449,0.045,0.01,8e-05,3.6e-06,0.923555388129681
0.5,24,95,1818,1513.37,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,24,95,1818,1513.37,2833.449,0.992,0.99,8e-05,7.936e-05,1.02456903472958
0.9,24,95,1818,1513.37,2833.449,0.172,0.1,8e-05,1.376e-05,0.957919260552989
0.5,14,90,1822,1516.58,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,14,90,1822,1516.58,2833.449,0.038,0.01,8e-05,3.04e-06,0.919759769148759
0.9,14,90,1822,1516.58,2833.449,0,0,8e-05,0,0
0.5,16,90,1822,1516.58,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,16,90,1822,1516.58,2833.449,0.103,0.1,8e-05,8.24e-06,0.943711002073654
0.9,16,90,1822,1516.58,2833.449,0.003,0.001,8e-05,2.4e-07,0.870363213221618
0.5,18,90,1822,1516.58,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,18,90,1822,1516.58,2833.449,0.306,0.25,8e-05,2.448e-05,0.976137259652454
0.9,18,90,1822,1516.58,2833.449,0.006,0.001,8e-05,4.8e-07,0.88279953316804
0.5,20,90,1822,1516.58,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,20,90,1822,1516.58,2833.449,0.642,0.5,8e-05,5.136e-05,1.00449767083496
0.9,20,90,1822,1516.58,2833.449,0.01,0.001,8e-05,8e-07,0.892377859743762
0.5,22,90,1822,1516.58,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,22,90,1822,1516.58,2833.449,0.919,0.9,8e-05,7.352e-05,1.02083227482294
0.9,22,90,1822,1516.58,2833.449,0.039,0.01,8e-05,3.12e-06,0.920336993673727
0.5,24,90,1822,1516.58,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,24,90,1822,1516.58,2833.449,0.984,0.95,8e-05,7.872e-05,1.02416873374111
0.9,24,90,1822,1516.58,2833.449,0.147,0.1,8e-05,1.176e-05,0.953393618940748
0.5,14,75,1833,1527.4,2833.449,0.975,0.95,8e-05,7.8e-05,1.02371577216771
0.7,14,75,1833,1527.4,2833.449,0.016,0.01,8e-05,1.28e-06,0.901574393777807
0.9,14,75,1833,1527.4,2833.449,0,0,8e-05,0,0
0.5,16,75,1833,1527.4,2833.449,0.995,0.99,8e-05,7.96e-05,1.0247185881405
0.7,16,75,1833,1527.4,2833.449,0.035,0.01,8e-05,2.8e-06,0.917945822567946
0.9,16,75,1833,1527.4,2833.449,0,0,8e-05,0,0
0.5,18,75,1833,1527.4,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,18,75,1833,1527.4,2833.449,0.177,0.1,8e-05,1.416e-05,0.95876325200668
0.9,18,75,1833,1527.4,2833.449,0.004,0.001,8e-05,3.2e-07,0.87545473884614
0.5,20,75,1833,1527.4,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,20,75,1833,1527.4,2833.449,0.375,0.25,8e-05,3e-05,0.983291191726826
0.9,20,75,1833,1527.4,2833.449,0.007,0.001,8e-05,5.6e-07,0.885649088630069
0.5,22,75,1833,1527.4,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,22,75,1833,1527.4,2833.449,0.746,0.5,8e-05,5.968e-05,1.01110150214163
0.9,22,75,1833,1527.4,2833.449,0.018,0.01,8e-05,1.44e-06,0.903946079886541
0.5,24,75,1833,1527.4,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,24,75,1833,1527.4,2833.449,0.961,0.95,8e-05,7.688e-05,1.02300554784455
0.9,24,75,1833,1527.4,2833.449,0.047,0.01,8e-05,3.76e-06,0.924546749730839
0.5,14,50,1843,1535.89,2833.449,0.956,0.95,8e-05,7.648e-05,1.02275021241664
0.7,14,50,1843,1535.89,2833.449,0.009,0.001,8e-05,7.2e-07,0.890369463941414
0.9,14,50,1843,1535.89,2833.449,0,0,8e-05,0,0
0.5,16,50,1843,1535.89,2833.449,0.974,0.95,8e-05,7.792e-05,1.02366526993161
0.7,16,50,1843,1535.89,2833.449,0.017,0.01,8e-05,1.36e-06,0.902791514465315
0.9,16,50,1843,1535.89,2833.449,0,0,8e-05,0,0
0.5,18,50,1843,1535.89,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,18,50,1843,1535.89,2833.449,0.107,0.1,8e-05,8.56e-06,0.944713794426597
0.9,18,50,1843,1535.89,2833.449,0.003,0.001,8e-05,2.4e-07,0.870363213221618
0.5,20,50,1843,1535.89,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,20,50,1843,1535.89,2833.449,0.215,0.1,8e-05,1.72e-05,0.964652123104556
0.9,20,50,1843,1535.89,2833.449,0.005,0.001,8e-05,4e-07,0.879470983726175
0.5,22,50,1843,1535.89,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,22,50,1843,1535.89,2833.449,0.544,0.5,8e-05,4.352e-05,0.99757624606071
0.9,22,50,1843,1535.89,2833.449,0.009,0.001,8e-05,7.2e-07,0.890369463941414
0.5,24,50,1843,1535.89,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,24,50,1843,1535.89,2833.449,0.874,0.75,8e-05,6.992e-05,1.01842846074155
0.9,24,50,1843,1535.89,2833.449,0.029,0.01,8e-05,2.32e-06,0.913871522482099
0.5,14,25,1848,1544.17,2833.449,0.832,0.75,8e-05,6.656e-05,1.01610877092594
0.7,14,25,1848,1544.17,2833.449,0.007,0.001,8e-05,5.6e-07,0.885649088630069
0.9,14,25,1848,1544.17,2833.449,0,0,8e-05,0,0
0.5,16,25,1848,1544.17,2833.449,0.955,0.95,8e-05,7.64e-05,1.0226990377572
0.7,16,25,1848,1544.17,2833.449,0.009,0.001,8e-05,7.2e-07,0.890369463941414
0.9,16,25,1848,1544.17,2833.449,0,0,8e-05,0,0
0.5,18,25,1848,1544.17,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,18,25,1848,1544.17,2833.449,0.04,0.01,8e-05,3.2e-06,0.920901624210828
0.9,18,25,1848,1544.17,2833.449,0,0,8e-05,0,0
0.5,20,25,1848,1544.17,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,20,25,1848,1544.17,2833.449,0.142,0.1,8e-05,1.136e-05,0.952418359600818
0.9,20,25,1848,1544.17,2833.449,0.004,0.001,8e-05,3.2e-07,0.87545473884614
0.5,22,25,1848,1544.17,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,22,25,1848,1544.17,2833.449,0.319,0.25,8e-05,2.552e-05,0.977566776968711
0.9,22,25,1848,1544.17,2833.449,0.007,0.001,8e-05,5.6e-07,0.885649088630069
0.5,24,25,1848,1544.17,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,24,25,1848,1544.17,2833.449,0.73,0.5,8e-05,5.84e-05,1.01012768812151
0.9,24,25,1848,1544.17,2833.449,0.011,0.01,8e-05,8.8e-07,0.894210584618382
0.5,14,10,1850,1555.04,2833.449,0.587,0.5,8e-05,4.696e-05,1.00070926071121
0.7,14,10,1850,1555.04,2833.449,0.004,0.001,8e-05,3.2e-07,0.87545473884614
0.9,14,10,1850,1555.04,2833.449,0,0,8e-05,0,0
0.5,16,10,1850,1555.04,2833.449,0.774,0.75,8e-05,6.192e-05,1.01277245208375
0.7,16,10,1850,1555.04,2833.449,0.006,0.001,8e-05,4.8e-07,0.88279953316804
0.9,16,10,1850,1555.04,2833.449,0,0,8e-05,0,0
0.5,18,10,1850,1555.04,2833.449,0.972,0.95,8e-05,7.776e-05,1.02356416085142
0.7,18,10,1850,1555.04,2833.449,0.014,0.01,8e-05,1.12e-06,0.898919670339027
0.9,18,10,1850,1555.04,2833.449,0,0,8e-05,0,0
0.5,20,10,1850,1555.04,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,20,10,1850,1555.04,2833.449,0.044,0.01,8e-05,3.52e-06,0.923045550510866
0.9,20,10,1850,1555.04,2833.449,0.001,0.001,8e-05,8e-08,0.851676694127649
0.5,22,10,1850,1555.04,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,22,10,1850,1555.04,2833.449,0.171,0.1,8e-05,1.368e-05,0.957748232648713
0.9,22,10,1850,1555.04,2833.449,0.005,0.001,8e-05,4e-07,0.879470983726175
0.5,24,10,1850,1555.04,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,24,10,1850,1555.04,2833.449,0.433,0.25,8e-05,3.464e-05,0.988619038953756
0.9,24,10,1850,1555.04,2833.449,0.007,0.001,8e-05,5.6e-07,0.885649088630069
0.5,14,5,1853,1562.68,2833.449,0.349,0.25,8e-05,2.792e-05,0.980714345722572
0.7,14,5,1853,1562.68,2833.449,0.003,0.001,8e-05,2.4e-07,0.870363213221618
0.9,14,5,1853,1562.68,2833.449,0,0,8e-05,0,0
0.5,16,5,1853,1562.68,2833.449,0.575,0.5,8e-05,4.6e-05,0.999851047949237
0.7,16,5,1853,1562.68,2833.449,0.005,0.001,8e-05,4e-07,0.879470983726175
0.9,16,5,1853,1562.68,2833.449,0,0,8e-05,0,0
0.5,18,5,1853,1562.68,2833.449,0.953,0.95,8e-05,7.624e-05,1.02259658036742
0.7,18,5,1853,1562.68,2833.449,0.009,0.001,8e-05,7.2e-07,0.890369463941414
0.9,18,5,1853,1562.68,2833.449,0,0,8e-05,0,0
